,0
1866,499624.7
1867,443340.03
1868,158423.06
1869,49428.324
1870,280758.44
1871,241776.08
1872,241814.8
1873,520594.34
1874,121030.21
1875,974235.9
1876,363420.62
1877,198304.94
1878,823543.1
1879,131703.58
1880,217461.02
1881,384905.06
1882,45201.883
1883,116046.26
1884,157190.8
1885,224361.42
1886,295232.97
1887,77474.55
1888,173498.92
1889,52391.316
1890,290598.4
1891,271252.44
1892,239848.33
1893,125515.06
1894,87897.73
1895,305673.53
1896,361401.8
1897,266371.22
1898,253760.25
1899,297080.38
1900,307512.62
1901,989410.7
1902,354707.56
1903,676589.44
1904,525910.75
1905,311872.2
1906,607227.6
1907,339635.78
1908,195017.27
1909,130275.75
1910,265331.22
1911,394470.5
1912,712821.25
1913,164629.95
1914,277856.66
1915,338147.16
1916,126599.414
1917,114348.93
1918,1402091.8
1919,101974.13
1920,100874.19
1921,284178.25
1922,57661.066
1923,151778.23
1924,435360.88
1925,358665.28
1926,418293.3
1927,457774.06
1928,213345.05
1929,47409.215
1930,737540.94
1931,181710.05
1932,108744.34
1933,180320.22
1934,950002.75
1935,370734.06
1936,228608.8
1937,855869.3
1938,146794.44
1939,732837.2
1940,36941.53
1941,43668.465
1942,200886.61
1943,451649.75
1944,183247.2
1945,579483.6
1946,376869.75
1947,1079918.2
1948,532626.4
1949,44900.234
1950,105398.74
1951,368865.62
1952,266019.1
1953,373094.84
1954,151383.17
1955,259732.42
1956,214046.92
1957,103805.37
1958,348961.94
1959,137708.5
1960,101002.8
1961,155368.22
1962,213119.14
1963,113254.85
1964,63265.7
1965,841479.25
1966,259620.25
1967,162788.33
1968,667188.3
1969,249722.45
1970,243383.64
1971,420240.16
1972,234434.39
1973,846724.56
1974,105052.336
1975,1483933.6
1976,201992.95
1977,142680.81
1978,124495.19
1979,224243.12
1980,415220.66
1981,339706.72
1982,788627.0
1983,92731.34
1984,140138.39
1985,457561.1
1986,1417942.9
1987,263382.7
1988,75416.586
1989,635582.44
1990,288556.22
1991,505647.72
1992,48972.215
1993,412831.47
1994,348171.8
1995,92145.11
1996,115301.734
1997,370019.5
1998,125433.445
1999,740959.56
2000,254930.86
2001,107497.53
2002,128681.63
2003,142948.84
2004,273028.4
2005,271030.28
2006,172882.34
2007,162372.8
2008,870887.5
2009,1168459.9
2010,156503.17
2011,285143.56
2012,411030.62
2013,251536.58
2014,120902.16
2015,258745.22
2016,302314.06
2017,107533.52
2018,362554.12
2019,626604.06
2020,335913.0
2021,310432.1
2022,157131.16
2023,402517.84
2024,169591.06
2025,93195.984
2026,65654.67
2027,254208.12
2028,105442.266
2029,181586.88
2030,595866.75
2031,345683.78
2032,960831.8
2033,504870.94
2034,326971.4
2035,612141.3
2036,343559.34
2037,211196.0
2038,191627.94
2039,270825.94
2040,723865.7
2041,149842.11
2042,236627.34
2043,1555660.8
2044,259509.84
2045,171595.39
2046,272555.72
2047,261050.05
2048,242210.4
2049,550846.56
2050,176120.75
2051,169778.14
2052,410568.75
2053,713384.3
2054,685809.06
2055,297221.22
2056,235608.42
2057,234768.22
2058,228518.1
2059,828527.3
2060,119738.516
2061,128376.55
2062,628781.9
2063,32674.928
2064,136313.4
2065,117459.08
2066,112655.05
2067,351658.34
2068,467722.62
2069,73139.35
2070,91195.7
2071,259943.81
2072,525877.7
2073,245931.53
2074,299606.9
2075,252065.11
2076,280897.72
2077,380896.72
2078,292571.66
2079,586090.25
2080,323319.9
2081,41849.027
2082,185652.48
2083,393542.75
2084,312200.4
2085,106657.12
2086,136802.81
2087,222425.9
2088,58600.05
2089,370156.47
2090,219755.12
2091,206650.02
2092,80018.28
2093,177914.42
2094,128071.2
2095,148318.73
2096,109069.64
2097,772965.8
2098,165525.42
2099,58339.418
2100,620901.8
2101,190812.6
2102,360422.62
2103,606660.4
2104,944586.06
2105,112850.87
2106,361262.97
2107,163618.05
2108,258171.67
2109,356208.6
2110,142581.36
2111,147810.67
2112,77052.92
2113,175138.58
2114,78938.95
2115,392899.62
2116,404889.06
2117,478964.12
2118,800683.2
2119,239688.72
2120,163569.06
2121,202365.88
2122,224799.61
2123,308358.72
2124,294961.38
2125,396725.1
2126,97132.69
2127,291520.25
2128,183492.38
2129,622115.75
2130,529098.7
2131,477070.44
2132,254333.97
2133,201079.25
2134,181484.2
2135,98597.78
2136,189251.48
2137,170965.84
2138,394849.53
2139,285940.1
2140,133131.2
2141,96776.52
2142,157769.77
2143,586177.94
2144,293330.16
2145,177047.81
2146,257701.83
2147,196963.92
2148,584309.4
2149,407501.9
2150,152978.58
2151,172269.14
2152,207939.55
2153,655741.7
2154,1014004.75
2155,116348.23
2156,301517.06
2157,238609.06
2158,252123.05
2159,191078.83
2160,1257185.4
2161,200789.12
2162,185820.39
2163,277636.56
2164,119910.16
2165,48929.543
2166,140699.61
2167,89443.836
2168,146359.44
2169,256242.94
2170,596933.2
2171,284352.25
2172,329441.3
2173,286192.72
2174,346224.5
2175,132678.2
2176,188496.25
2177,145049.52
2178,146232.89
2179,198591.27
2180,290300.7
2181,222565.08
2182,376162.34
2183,312346.3
2184,132566.77
2185,844765.5
2186,329578.94
2187,290258.28
2188,200446.28
2189,99090.79
2190,479198.06
2191,940657.6
2192,274463.75
2193,307349.62
2194,361716.97
2195,473972.2
2196,255162.89
2197,570662.8
2198,542315.25
2199,38732.38
2200,166496.23
2201,1318852.8
2202,388771.3
2203,97661.664
2204,466158.25
2205,63786.89
2206,470947.5
2207,299198.6
2208,262630.22
2209,841990.6
2210,722235.5
2211,517141.44
2212,201773.1
2213,143079.23
2214,801995.44
2215,458762.66
2216,239164.23
2217,156291.1
2218,941883.75
2219,203924.06
2220,874983.3
2221,221213.34
2222,248394.23
2223,127981.83
2224,131673.83
2225,447081.03
2226,131781.73
2227,156917.0
2228,450823.5
2229,343785.2
2230,279149.88
2231,1373998.9
2232,186247.25
2233,39686.645
2234,217168.6
2235,322939.3
2236,392982.06
2237,628262.75
2238,429874.9
2239,261633.73
2240,690320.4
2241,392660.66
2242,88006.94
2243,406774.25
2244,109422.11
2245,309018.44
2246,224335.53
2247,187639.98
2248,210694.48
2249,126133.516
2250,151546.1
2251,845432.0
2252,265654.8
2253,214657.14
2254,647605.3
2255,300911.5
2256,167494.64
2257,348508.66
2258,311764.22
2259,325446.4
2260,295890.84
2261,298034.72
2262,128720.055
2263,862253.0
2264,186936.45
2265,157701.62
2266,306727.4
2267,178246.61
2268,442888.3
2269,276845.72
2270,78362.38
2271,265710.03
2272,427877.3
2273,668134.5
2274,200252.16
2275,315238.6
2276,617181.3
2277,130875.086
2278,182821.62
2279,269006.56
2280,99299.1
2281,250165.08
2282,201607.86
2283,232168.98
2284,115937.84
2285,129735.8
2286,130934.766
2287,319735.44
2288,338548.88
2289,317441.53
2290,671107.8
2291,142240.2
2292,165839.86
2293,910972.6
2294,126052.09
2295,195378.02
2296,143670.31
2297,245985.94
2298,268935.75
2299,178249.83
2300,253036.0
2301,1334256.4
2302,54051.863
2303,366034.53
2304,168581.47
2305,145118.42
2306,287408.75
2307,437257.44
2308,65523.188
2309,294454.9
2310,187601.7
2311,276555.97
2312,591370.7
2313,111386.984
2314,118090.984
2315,375066.22
2316,121372.45
2317,271656.0
2318,202043.05
2319,539511.1
2320,445734.94
2321,164584.75
2322,247503.48
2323,263186.56
2324,332967.84
2325,841951.25
2326,1835943.4
2327,1018882.56
2328,158344.38
2329,201616.52
2330,170605.42
2331,180262.25
2332,481718.12
2333,226429.25
2334,148491.39
2335,66987.73
2336,325800.75
2337,446002.38
2338,62895.42
2339,1088492.0
2340,579456.56
2341,1266268.9
2342,188822.62
2343,229252.84
2344,390978.03
2345,305441.56
2346,646791.25
2347,101228.15
2348,359426.16
2349,269081.75
2350,184382.42
2351,629533.7
2352,124127.08
2353,195772.33
2354,279831.16
2355,217238.83
2356,100039.55
2357,119478.8
2358,216058.44
2359,344135.8
2360,445735.3
2361,426415.3
2362,126728.06
2363,203469.31
2364,394173.06
2365,582752.8
2366,198540.53
2367,133161.17
2368,344705.4
2369,127333.17
2370,306510.44
2371,143384.81
2372,177879.3
2373,172521.34
2374,252791.9
2375,91820.54
2376,1096065.1
2377,230997.12
2378,164201.27
2379,245367.86
2380,153638.97
2381,541159.06
2382,192169.66
2383,286180.16
2384,150738.61
2385,183545.94
2386,591535.94
2387,218997.77
2388,121006.55
2389,468621.4
2390,85351.086
2391,307426.72
2392,848593.6
2393,381589.7
2394,323295.25
2395,110860.81
2396,176687.53
2397,163746.22
2398,359968.78
2399,318775.44
2400,128300.29
2401,229053.31
2402,179379.77
2403,427059.16
2404,142803.88
2405,194081.97
2406,101838.46
2407,189393.97
2408,242957.64
2409,743291.5
2410,340877.6
2411,108642.87
2412,289589.47
2413,250516.28
2414,164971.48
2415,334690.84
2416,332906.6
2417,457068.25
2418,340293.3
2419,363034.72
2420,162039.27
2421,370177.28
2422,250861.75
2423,219488.9
2424,242124.73
2425,473584.03
2426,251983.64
2427,348102.1
2428,510348.94
2429,270884.8
2430,280872.8
2431,660420.44
2432,635692.1
2433,69709.305
2434,188581.48
2435,601570.3
2436,200985.48
2437,310998.97
2438,110493.914
2439,172227.58
2440,660984.4
2441,102181.0
2442,997226.9
2443,59919.957
2444,740543.44
2445,174199.25
2446,165982.4
2447,253747.92
2448,309500.34
2449,695121.06
2450,205669.73
2451,684944.25
2452,107641.875
2453,354237.66
2454,136333.69
2455,454165.3
2456,358315.56
2457,180599.7
2458,169319.89
2459,169428.12
2460,593093.3
2461,165151.25
2462,974969.2
2463,396607.44
2464,48845.76
2465,242935.16
2466,226549.11
2467,224437.16
2468,151178.28
2469,168942.95
2470,72257.0
2471,625784.1
2472,148115.75
2473,413661.44
2474,190940.94
2475,213603.42
2476,92775.74
2477,439954.56
2478,724083.8
2479,171681.17
2480,228054.6
2481,345370.06
2482,279549.22
2483,143117.58
2484,199328.81
2485,110694.62
2486,54264.715
2487,238054.92
2488,211030.9
2489,245222.61
2490,80489.98
2491,54902.17
2492,268389.5
2493,379494.28
2494,226375.05
2495,236631.19
2496,314118.94
2497,112899.52
2498,125522.6
2499,164001.58
2500,355715.7
2501,98753.72
2502,261339.98
2503,499571.84
2504,191837.31
2505,175309.86
2506,56355.92
2507,215875.14
2508,508298.62
2509,167339.11
2510,98910.84
2511,127304.64
2512,1571423.1
2513,249035.36
2514,82584.875
2515,39556.957
2516,61286.94
2517,288620.88
2518,67961.37
2519,200171.38
2520,87214.37
2521,101041.33
2522,533988.4
2523,121992.84
2524,570940.94
2525,188311.9
2526,177457.4
2527,258917.3
2528,384034.25
2529,146298.45
2530,1109247.4
2531,119043.85
2532,191842.8
2533,99616.18
2534,351704.6
2535,132244.16
2536,100774.76
2537,579393.0
2538,186981.2
2539,198846.55
2540,127776.08
2541,188859.17
2542,161411.25
2543,258771.38
2544,372305.38
2545,312297.78
2546,265496.25
2547,148251.84
2548,237137.45
2549,234069.14
2550,1962354.4
2551,1240063.4
2552,225946.9
2553,198119.69
2554,197115.19
2555,136294.16
2556,184365.55
2557,367728.34
2558,201206.03
2559,183977.22
2560,209227.16
2561,376361.12
2562,235637.86
2563,262912.12
2564,473696.5
2565,463043.44
2566,311420.4
2567,186023.42
2568,205494.84
2569,220097.4
2570,674448.0
2571,278396.7
2572,246413.48
2573,30152.209
2574,346047.25
2575,286706.28
2576,95933.61
2577,39902.887
2578,202816.05
2579,204716.16
2580,134539.89
2581,476835.28
2582,684802.56
2583,426399.06
2584,370457.7
2585,45629.406
2586,84518.97
2587,776060.6
2588,152545.44
2589,462187.53
2590,743572.94
2591,333339.28
2592,71199.945
2593,215847.14
2594,405162.5
2595,1078365.2
2596,257308.67
2597,211506.19
2598,177623.67
2599,113669.6
2600,296784.72
2601,697475.75
2602,250654.9
2603,109744.83
2604,558880.7
2605,810846.44
2606,232379.42
2607,455916.38
2608,347391.4
2609,198380.8
2610,959064.94
2611,188184.62
2612,84418.36
2613,288306.72
2614,194286.22
2615,290460.72
2616,109928.875
2617,131259.7
2618,139608.28
2619,592437.0
2620,118508.195
2621,482545.3
2622,130386.74
2623,361259.88
2624,129577.52
2625,350333.4
2626,741672.1
2627,152857.67
2628,317024.28
2629,150559.05
2630,106502.52
2631,173650.89
2632,501579.72
2633,252111.78
2634,112284.48
2635,124304.66
2636,304681.38
2637,428403.22
2638,501444.84
2639,232436.16
2640,324645.44
2641,188972.88
2642,299864.75
2643,274191.66
2644,171086.7
2645,465106.72
2646,1222627.6
2647,353947.22
2648,288312.75
2649,300584.56
2650,103145.48
2651,217879.11
2652,299535.5
2653,685412.8
2654,238726.73
2655,351441.75
2656,434972.44
2657,726791.0
2658,396574.53
2659,217301.6
2660,467932.75
2661,495386.4
2662,185246.6
2663,53141.45
2664,64786.688
2665,316708.84
2666,167752.16
2667,223375.05
2668,302151.47
2669,142499.8
2670,39662.504
2671,151277.52
2672,460909.72
2673,164985.47
2674,170528.3
2675,150014.4
2676,330839.22
2677,92590.14
2678,425691.66
2679,308711.2
2680,196184.98
2681,138094.34
2682,274636.53
2683,343133.38
2684,171268.23
2685,374305.12
2686,365554.53
2687,174865.2
2688,130129.1
2689,258301.94
2690,200703.36
2691,186135.03
2692,1123466.6
2693,252083.39
2694,425703.84
2695,257664.73
2696,547214.44
2697,84671.28
2698,499128.94
2699,1227656.4
2700,309858.88
2701,345921.22
2702,76155.96
2703,332437.66
2704,147162.12
2705,75700.93
2706,243388.31
2707,1077023.1
2708,254518.12
2709,134854.62
2710,516766.75
2711,392022.3
2712,116945.81
2713,305952.9
2714,37686.348
2715,276285.25
2716,258487.73
2717,206509.53
2718,505167.2
2719,1557059.0
2720,146480.08
2721,328755.22
2722,373216.16
2723,196618.22
2724,464588.0
2725,216399.92
2726,468732.7
2727,247307.16
2728,102139.21
2729,930967.4
2730,390510.0
2731,334379.16
2732,294013.0
2733,1004818.4
2734,1236228.1
2735,843278.8
2736,258828.64
2737,267948.34
2738,50307.266
2739,354453.6
2740,174510.36
2741,318844.47
2742,496853.6
2743,743752.4
2744,98551.15
2745,395000.9
2746,919589.56
2747,260321.61
2748,306043.1
2749,399218.22
2750,418552.34
2751,84415.54
2752,358951.34
2753,103810.6
2754,71969.45
2755,32570.21
2756,93330.39
2757,325877.2
2758,132416.03
2759,535222.25
2760,105897.27
2761,176688.55
2762,875222.9
2763,183081.25
2764,631274.06
2765,397783.2
2766,320393.8
2767,270638.5
2768,169801.28
2769,131234.3
2770,337466.12
2771,109291.95
2772,488226.47
2773,102825.305
2774,240767.1
2775,218554.19
2776,153488.14
2777,223336.7
2778,424459.72
2779,150742.8
2780,377175.72
2781,335016.9
2782,215879.25
2783,129260.58
2784,626589.75
2785,398674.2
2786,305695.38
2787,228714.11
2788,138284.9
2789,373210.1
2790,324254.6
2791,293682.56
2792,72956.21
2793,311888.2
2794,1730335.4
2795,423301.16
2796,218291.31
2797,167124.28
2798,160779.81
2799,195463.19
2800,249463.22
2801,337106.5
2802,106547.42
2803,331356.12
2804,139896.3
2805,202648.98
2806,304064.8
2807,139678.47
2808,227131.5
2809,200354.53
2810,163313.75
2811,228339.7
2812,438531.56
2813,757316.5
2814,46321.016
2815,270437.75
2816,875905.0
2817,97608.6
2818,87720.04
2819,160767.55
2820,44960.395
2821,696798.3
2822,442932.62
2823,179353.77
2824,364084.56
2825,73348.07
2826,208503.3
2827,325930.3
2828,311490.22
2829,365441.56
2830,49449.594
2831,67572.63
2832,263389.44
2833,357428.2
2834,212084.28
2835,235620.33
2836,644022.7
2837,237166.17
2838,114203.54
2839,202087.77
2840,969714.1
2841,278868.34
2842,52311.38
2843,88953.44
2844,166152.19
2845,1200944.8
2846,123020.24
2847,144119.75
2848,141039.9
2849,214423.47
2850,212968.19
2851,297275.38
2852,129356.766
2853,78743.39
2854,459725.3
2855,314203.72
2856,266332.1
2857,280879.75
2858,313022.34
2859,235447.14
2860,86692.03
2861,676403.0
2862,277167.5
2863,223826.7
2864,113103.95
2865,297104.44
2866,217795.38
2867,57149.254
2868,833389.9
2869,224410.2
2870,430809.4
2871,481639.16
2872,128236.92
2873,155180.16
2874,834599.6
2875,358282.1
2876,413949.9
2877,1021197.8
2878,335535.2
2879,403327.84
2880,354308.28
2881,594892.44
2882,245821.56
2883,426284.0
2884,645528.0
2885,66436.06
2886,135458.75
2887,168254.92
2888,144820.9
2889,172648.4
2890,195554.17
2891,583643.8
2892,92075.98
2893,244278.45
2894,57993.613
2895,183718.6
2896,382569.16
2897,378292.8
2898,184016.7
2899,237763.83
2900,213517.45
2901,318413.28
2902,53503.926
2903,828298.25
2904,183912.66
2905,111011.14
2906,186139.81
2907,109661.336
2908,316829.34
2909,154853.73
2910,199145.27
2911,433191.53
2912,116305.84
2913,257955.08
2914,189285.27
2915,483059.16
2916,653065.0
2917,489734.06
2918,682098.94
2919,219962.69
2920,257916.98
2921,307002.47
2922,70037.16
2923,277873.62
2924,699072.0
2925,174648.2
2926,630938.9
2927,389731.28
2928,77298.52
2929,158346.48
2930,118429.78
2931,220535.5
2932,247455.58
2933,552387.9
2934,824564.0
2935,230166.12
2936,205774.69
2937,344177.53
2938,64689.39
2939,324892.56
2940,143865.42
2941,360300.6
2942,126468.84
2943,442359.78
2944,190607.1
2945,287481.12
2946,441324.94
2947,322056.62
2948,46924.23
2949,165057.39
2950,179823.72
2951,483331.03
2952,283077.88
2953,164104.83
2954,1357992.6
2955,146284.92
2956,1177378.2
2957,65431.523
2958,62032.8
2959,223146.38
2960,188440.53
2961,486525.3
2962,448582.66
2963,483688.9
2964,160832.11
2965,312546.88
2966,341985.7
2967,480443.16
2968,1234824.8
2969,151509.1
2970,82846.45
2971,186046.47
2972,209036.69
2973,647507.1
2974,464670.88
2975,255749.05
2976,95427.46
2977,148648.38
2978,552109.8
2979,305950.6
2980,229842.81
2981,184926.58
2982,88261.27
2983,431377.2
2984,451963.03
2985,164088.27
2986,345748.72
2987,241660.58
2988,360840.47
2989,177994.19
2990,143436.1
2991,1342236.8
2992,359408.3
2993,648518.2
2994,114167.5
2995,1358718.0
2996,119118.695
2997,126250.72
2998,550902.25
2999,1280246.2
3000,428576.1
3001,426580.84
3002,194856.81
3003,66392.3
3004,27343.896
3005,188429.56
3006,466771.7
3007,109650.13
3008,98007.266
3009,198646.03
3010,480409.25
3011,499352.72
3012,581330.1
3013,272091.62
3014,365645.53
3015,147301.67
3016,273089.34
3017,551574.6
3018,223305.17
3019,45652.87
3020,104230.836
3021,144513.11
3022,1016086.0
3023,77392.8
3024,68432.88
3025,424171.2
3026,653670.0
3027,309407.97
3028,41509.375
3029,236094.72
3030,663544.75
3031,75358.14
3032,1902465.1
3033,187028.64
3034,165272.56
3035,1110026.2
3036,593758.9
3037,145259.94
3038,320590.03
3039,287898.72
3040,231033.05
3041,45886.305
3042,115629.56
3043,159728.95
3044,130653.73
3045,240903.77
3046,132111.05
3047,218371.28
3048,193328.83
3049,198046.58
3050,220890.38
3051,195139.3
3052,1395181.1
3053,606152.06
3054,191531.48
3055,73963.19
3056,904023.8
3057,223389.73
3058,398182.84
3059,471095.28
3060,233338.12
3061,225821.53
3062,259497.72
3063,229104.88
3064,438777.97
3065,257316.27
3066,273514.47
3067,324382.03
3068,104712.84
3069,569062.3
3070,154578.55
3071,718707.25
3072,294483.88
3073,236547.05
3074,126292.02
3075,312710.53
3076,124644.15
3077,381372.2
3078,145785.78
3079,230890.77
3080,718555.8
3081,539291.44
3082,262299.8
3083,240599.77
3084,878730.5
3085,1009367.9
3086,911116.9
3087,208142.94
3088,175094.64
3089,574755.9
3090,61729.934
3091,205751.73
3092,1321324.0
3093,112489.73
3094,177105.73
3095,97631.41
3096,169270.0
3097,488959.4
3098,322619.2
3099,164758.75
3100,621762.75
3101,207820.61
3102,257618.28
3103,731472.06
3104,896599.56
3105,645019.7
3106,136025.38
3107,150958.73
3108,464425.03
3109,96611.18
3110,148440.98
3111,292660.4
3112,237710.3
3113,506177.94
3114,536141.25
3115,405643.84
3116,145817.89
3117,184061.81
3118,213463.1
3119,503467.0
3120,574156.0
3121,129810.19
3122,39928.62
3123,373533.1
3124,284076.03
3125,649286.1
3126,407448.7
3127,83422.84
3128,430201.38
3129,90066.555
3130,264673.66
3131,258879.27
3132,1203184.8
3133,266560.28
3134,98910.84
3135,179720.34
3136,84890.805
3137,167876.19
3138,99623.21
3139,852418.0
3140,1708283.8
3141,291028.03
3142,92026.21
3143,304825.53
3144,790665.5
3145,170198.17
3146,163456.64
3147,687713.0
3148,179661.23
3149,78311.65
3150,349661.88
3151,327290.88
3152,89683.34
3153,91087.75
3154,309653.56
3155,46185.55
3156,895417.8
3157,298078.2
3158,182536.44
3159,218274.05
3160,104175.67
3161,483978.66
3162,156573.95
3163,370081.97
3164,1162714.1
3165,142605.03
3166,172401.77
3167,174837.19
3168,420505.56
3169,154920.22
3170,199572.48
3171,344830.66
3172,199645.75
3173,103640.56
3174,257403.4
3175,241917.23
3176,702645.9
3177,369333.78
3178,305678.16
3179,198097.22
3180,485450.47
3181,601876.7
3182,89083.49
3183,613432.3
3184,113228.06
3185,165023.72
3186,355807.3
3187,141443.88
3188,677513.44
3189,932664.7
3190,284368.25
3191,395154.28
3192,152625.48
3193,424615.97
3194,197304.22
3195,304185.47
3196,539937.25
3197,760517.7
3198,112708.02
3199,298715.38
3200,260383.2
3201,83311.62
3202,52021.19
3203,33402.965
3204,92062.72
3205,341791.34
3206,423230.9
3207,330278.4
3208,151391.97
3209,158709.33
3210,441169.62
3211,443463.94
3212,337791.03
3213,226602.06
3214,629486.25
3215,266503.88
3216,226022.36
3217,127489.55
3218,106963.82
3219,260439.83
3220,59207.633
3221,122970.63
3222,225432.5
3223,236082.55
3224,179850.5
3225,51286.92
3226,181157.39
3227,400556.8
3228,89490.766
3229,236751.73
3230,57098.098
3231,403605.25
3232,78083.67
3233,154614.38
3234,739304.4
3235,331140.34
3236,446001.06
3237,886424.3
3238,913960.0
3239,121456.055
3240,224739.81
3241,1329602.4
3242,313150.72
3243,590144.75
3244,246660.14
3245,134043.5
3246,254771.67
3247,286294.0
3248,186260.75
3249,1383039.8
3250,224171.48
3251,206883.88
3252,305665.66
3253,321666.2
3254,47863.92
3255,398231.06
3256,284671.6
3257,193038.27
3258,418263.03
3259,63393.68
3260,166183.56
3261,536042.6
3262,199282.81
3263,220682.56
3264,200388.55
3265,74599.47
3266,296596.6
3267,190827.34
3268,223681.8
3269,181337.83
3270,255822.47
3271,214366.83
3272,219729.77
3273,152191.03
3274,343832.38
3275,348790.94
3276,578564.75
3277,605214.56
3278,245652.6
3279,149734.97
3280,107597.95
3281,270889.22
3282,119388.586
3283,138810.66
3284,224146.69
3285,243087.19
3286,432143.88
3287,338707.78
3288,421289.5
3289,539193.75
3290,601382.75
3291,68261.85
3292,605076.56
3293,606898.2
3294,461338.88
3295,174165.7
3296,274536.5
3297,509835.7
3298,1444572.2
3299,173950.23
3300,177980.78
3301,739905.25
3302,169378.69
3303,137457.61
3304,144483.34
3305,160491.95
3306,71569.67
3307,226581.33
3308,308016.03
3309,307000.75
3310,189384.39
3311,293677.8
3312,321974.03
3313,156424.11
3314,218142.12
3315,82144.84
3316,300038.94
3317,213297.66
3318,121478.18
3319,285944.72
3320,222898.38
3321,269765.72
3322,502204.88
3323,291681.25
3324,277744.06
3325,107411.04
3326,360325.0
3327,72613.1
3328,75549.4
3329,181457.03
3330,274761.5
3331,1026865.94
3332,417996.28
3333,412756.28
3334,103218.0
3335,172376.11
3336,251701.44
3337,302541.06
3338,522606.44
3339,700209.0
3340,232949.02
3341,180439.94
3342,563814.3
3343,432719.16
3344,373325.44
3345,664072.75
3346,385843.0
3347,332149.28
3348,159428.39
3349,191787.55
3350,347573.66
3351,209669.2
3352,307915.56
3353,1836325.0
3354,99075.01
3355,200861.33
3356,171306.62
3357,166261.08
3358,554397.6
3359,261443.7
3360,293350.88
3361,88293.35
3362,225619.83
3363,285252.38
3364,453590.88
3365,275810.84
3366,151166.9
3367,282089.38
3368,127797.77
3369,257340.31
3370,147681.03
3371,252320.56
3372,82597.79
3373,238212.98
3374,70094.95
3375,122122.39
3376,47653.04
3377,155277.86
3378,90704.68
3379,368780.88
3380,394370.8
3381,976487.8
3382,53683.066
3383,853853.2
3384,279903.75
3385,180834.25
3386,361243.34
3387,130688.13
3388,182811.52
3389,308601.7
3390,766981.2
3391,274787.44
3392,191867.3
3393,424059.56
3394,217458.53
3395,526130.94
3396,214922.61
3397,103595.7
3398,208971.92
3399,1710134.0
3400,212499.33
3401,361930.22
3402,89073.555
3403,838908.75
3404,127371.19
3405,259680.16
3406,178192.05
3407,433882.38
3408,126930.66
3409,218972.28
3410,300271.97
3411,214231.55
3412,1236548.9
3413,165369.38
3414,183664.64
3415,45790.57
3416,202461.42
3417,207683.89
3418,621525.06
3419,71418.79
3420,194794.95
3421,221356.61
3422,36282.582
3423,235753.84
3424,117763.49
3425,608957.5
3426,368694.72
3427,1115701.1
3428,114078.48
3429,439577.53
3430,42205.375
3431,234388.12
3432,283900.0
3433,156042.52
3434,526831.94
3435,135989.17
3436,404528.53
3437,552097.2
3438,260842.52
3439,394893.6
3440,99671.01
3441,292203.03
3442,317122.9
3443,216872.42
3444,162091.97
3445,295111.62
3446,224906.62
3447,434707.84
3448,207424.61
3449,702826.2
3450,392831.8
3451,374283.34
3452,282610.4
3453,114112.52
3454,119542.5
3455,335148.22
3456,115714.5
3457,201464.86
3458,1237993.1
3459,283491.22
3460,447339.06
3461,185301.2
3462,222912.19
3463,534395.5
3464,247325.1
3465,189549.72
3466,391586.28
3467,118534.19
3468,229115.38
3469,243522.73
3470,443584.9
3471,342287.16
3472,210203.77
3473,116729.55
3474,400719.2
3475,163360.47
3476,113579.555
3477,86072.62
3478,84967.59
3479,202433.03
3480,264419.34
3481,202896.5
3482,148639.31
3483,196173.97
3484,644610.75
3485,302573.62
3486,113913.336
3487,145299.69
3488,211917.88
3489,79958.18
3490,234926.78
3491,551320.1
3492,111439.14
3493,288987.22
3494,206068.88
3495,255135.88
3496,632490.1
3497,38606.66
3498,397404.06
3499,167230.47
3500,444223.72
3501,297644.72
3502,199890.56
3503,127347.76
3504,280000.4
3505,416164.97
3506,252862.3
3507,846222.5
3508,121364.695
3509,181698.27
3510,328392.06
3511,432689.88
3512,426922.34
3513,351347.25
3514,282288.78
3515,561302.5
3516,281533.56
3517,76010.695
3518,197519.38
3519,250919.17
3520,581552.0
3521,152438.7
3522,168451.45
3523,181708.83
3524,143310.72
3525,450275.66
3526,738573.56
3527,398572.28
3528,102110.86
3529,419763.1
3530,685023.4
3531,431421.22
3532,111917.14
3533,184128.88
3534,217677.66
3535,183622.27
3536,238277.97
3537,248631.23
3538,397581.44
3539,214199.06
3540,40770.23
3541,168738.77
3542,174140.11
3543,436993.6
3544,38508.26
3545,389926.47
3546,255311.39
3547,236752.39
3548,133173.86
3549,511645.2
3550,120398.65
3551,337536.6
3552,198690.73
3553,212293.92
3554,221416.38
3555,135204.11
3556,156272.9
3557,234946.27
3558,319775.38
3559,366860.3
3560,265629.22
3561,338199.4
3562,231725.48
3563,294365.66
3564,183806.75
3565,86848.76
3566,126789.11
3567,203579.53
3568,701205.4
3569,329120.7
3570,154461.98
3571,197587.03
3572,275755.1
3573,55161.33
3574,420725.38
3575,142538.55
3576,100426.78
3577,66088.0
3578,213879.61
3579,427640.72
3580,453235.88
3581,252729.48
3582,190005.45
3583,131562.98
3584,230274.16
3585,277634.12
3586,634289.6
3587,262264.03
3588,260625.19
3589,89024.47
3590,191609.3
3591,748410.0
3592,157459.67
3593,230443.1
3594,157811.6
3595,316146.94
3596,196943.25
3597,296009.38
3598,302892.4
3599,1068840.4
3600,346688.75
3601,300063.88
3602,226209.95
3603,445802.06
3604,1362410.8
3605,93139.03
3606,199921.83
3607,454522.3
